,company,company-href,rating-src,sd_rating
620,maxingvest,https://guide.ethical.org.au/company/?company=4170,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
621,IBML,https://guide.ethical.org.au/company/?company=5295,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
622,Symington's Australia,https://guide.ethical.org.au/company/?company=1938,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
623,Roma Food Products,https://guide.ethical.org.au/company/?company=566,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
624,Ebro Foods,https://guide.ethical.org.au/company/?company=1059,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
625,Twitter,https://guide.ethical.org.au/company/?company=5901,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
626,Orly International,https://guide.ethical.org.au/company/?company=1858,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
627,Freudenberg,https://guide.ethical.org.au/company/?company=281,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
628,Anathoth,https://guide.ethical.org.au/company/?company=192,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
629,MacAndrews & Forbes,https://guide.ethical.org.au/company/?company=5084,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
630,Yuen's Market Trading Co,https://guide.ethical.org.au/company/?company=4296,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
631,Alpen Products,https://guide.ethical.org.au/company/?company=1297,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
632,Geox,https://guide.ethical.org.au/company/?company=5269,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
633,Borco,https://guide.ethical.org.au/company/?company=4474,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
634,Stolen Recipe,https://guide.ethical.org.au/company/?company=1780,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
635,Inghams,https://guide.ethical.org.au/company/?company=341,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
636,John Paul Mitchell Systems,https://guide.ethical.org.au/company/?company=1887,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
637,Juno Labs,https://guide.ethical.org.au/company/?company=1269,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
638,Capri,https://guide.ethical.org.au/company/?company=5159,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
639,Delicius,https://guide.ethical.org.au/company/?company=1007,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
640,Lavazza,https://guide.ethical.org.au/company/?company=407,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
641,Kuok Group,https://guide.ethical.org.au/company/?company=4687,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
642,Fable Food,https://guide.ethical.org.au/company/?company=5484,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
643,Balmain,https://guide.ethical.org.au/company/?company=4950,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
644,Estee Lauder,https://guide.ethical.org.au/company/?company=251,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
645,Bata Brands,https://guide.ethical.org.au/company/?company=5132,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
646,Dr Bronner's,https://guide.ethical.org.au/company/?company=2025,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
647,Kimberly-Clark,https://guide.ethical.org.au/company/?company=374,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
648,Vitality Brands,https://guide.ethical.org.au/company/?company=4148,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
649,MON Natural Foods,https://guide.ethical.org.au/company/?company=1013,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
650,Bloom Cosmetics,https://guide.ethical.org.au/company/?company=5008,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
651,San Miguel Brewery,https://guide.ethical.org.au/company/?company=4442,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
652,Coliseum Capital,https://guide.ethical.org.au/company/?company=2073,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
653,Unilever Australia,https://guide.ethical.org.au/company/?company=667,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
654,Hallmark Cards,https://guide.ethical.org.au/company/?company=4364,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
655,Bellamy's Organic,https://guide.ethical.org.au/company/?company=100,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
656,True Foods,https://guide.ethical.org.au/company/?company=4518,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
657,Alphabet,https://guide.ethical.org.au/company/?company=2053,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
658,Ontex,https://guide.ethical.org.au/company/?company=4582,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
659,CP Merchandising,https://guide.ethical.org.au/company/?company=1764,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
660,The Pastry Pantry,https://guide.ethical.org.au/company/?company=1010,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
661,Wacoal Europe,https://guide.ethical.org.au/company/?company=5284,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
662,Ducker Edmiston,https://guide.ethical.org.au/company/?company=4977,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
663,Calico Brands,https://guide.ethical.org.au/company/?company=1070,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
664,Cereal Partners,https://guide.ethical.org.au/company/?company=4570,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
665,TomTom Sales,https://guide.ethical.org.au/company/?company=5985,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
666,New Belgium Brewing Co.,https://guide.ethical.org.au/company/?company=2312,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
667,Common Good,https://guide.ethical.org.au/company/?company=2873,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
668,Rusty Australia,https://guide.ethical.org.au/company/?company=4731,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
669,Miele Australia,https://guide.ethical.org.au/company/?company=5821,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
670,Nuttelex Food Products,https://guide.ethical.org.au/company/?company=484,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
671,First Ray,https://guide.ethical.org.au/company/?company=1123,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
672,Mountain Designs,https://guide.ethical.org.au/company/?company=4620,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
673,Jurgens,https://guide.ethical.org.au/company/?company=5412,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
674,Sitro Group,https://guide.ethical.org.au/company/?company=1298,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
675,Hakubaku Australia,https://guide.ethical.org.au/company/?company=4145,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
676,RGE,https://guide.ethical.org.au/company/?company=4371,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
677,Bakemark,https://guide.ethical.org.au/company/?company=1055,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
678,CapVest,https://guide.ethical.org.au/company/?company=4110,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
679,Simplicite,https://guide.ethical.org.au/company/?company=2019,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
680,Optimal Group,https://guide.ethical.org.au/company/?company=4768,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
681,Gildan Brands Australia,https://guide.ethical.org.au/company/?company=3087,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
682,Zimmermann,https://guide.ethical.org.au/company/?company=2253,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
683,Peters Ice Cream,https://guide.ethical.org.au/company/?company=1254,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
684,Bayer CropScience,https://guide.ethical.org.au/company/?company=4672,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
685,Dell,https://guide.ethical.org.au/company/?company=2151,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
686,Botani,https://guide.ethical.org.au/company/?company=5048,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
687,De'Longhi Australia,https://guide.ethical.org.au/company/?company=3311,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
688,Nordzucker,https://guide.ethical.org.au/company/?company=3035,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
689,Vogue International,https://guide.ethical.org.au/company/?company=4544,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
690,Facebook,https://guide.ethical.org.au/company/?company=5900,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
691,Diageo Australia,https://guide.ethical.org.au/company/?company=221,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
692,Sharp Australia,https://guide.ethical.org.au/company/?company=3415,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
693,Bruder,https://guide.ethical.org.au/company/?company=3117,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
694,DKNY,https://guide.ethical.org.au/company/?company=5241,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
695,Berentzen,https://guide.ethical.org.au/company/?company=4428,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
696,NutraSweet,https://guide.ethical.org.au/company/?company=481,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
697,Hermes,https://guide.ethical.org.au/company/?company=4826,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
698,Naturally Good Products,https://guide.ethical.org.au/company/?company=2812,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
699,Hot Shots,https://guide.ethical.org.au/company/?company=1822,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
700,Google Australia,https://guide.ethical.org.au/company/?company=5965,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
701,Boston Beer Company,https://guide.ethical.org.au/company/?company=1968,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
702,Olympus Australia,https://guide.ethical.org.au/company/?company=5960,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
703,NortonLifeLock,https://guide.ethical.org.au/company/?company=5934,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
704,Hisense Australia,https://guide.ethical.org.au/company/?company=5957,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
705,Intel Australia,https://guide.ethical.org.au/company/?company=5952,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
706,Meccano,https://guide.ethical.org.au/company/?company=4735,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
707,Sinar Mas,https://guide.ethical.org.au/company/?company=4375,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
708,Staedtler Australia,https://guide.ethical.org.au/company/?company=3419,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
709,ABC Tissue,https://guide.ethical.org.au/company/?company=26,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
710,Natralus Australia,https://guide.ethical.org.au/company/?company=1748,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
711,Tata Group,https://guide.ethical.org.au/company/?company=645,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
712,R&R Ice Cream,https://guide.ethical.org.au/company/?company=1975,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
713,McCormick Australia,https://guide.ethical.org.au/company/?company=425,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
714,Mitsubishi Corporation,https://guide.ethical.org.au/company/?company=4162,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
715,Blue Diamond,https://guide.ethical.org.au/company/?company=2059,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
716,MAV Beauty,https://guide.ethical.org.au/company/?company=5062,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
717,Maus Freres,https://guide.ethical.org.au/company/?company=4622,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
718,Andros,https://guide.ethical.org.au/company/?company=1900,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
719,Liberty Partners,https://guide.ethical.org.au/company/?company=4760,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
720,Beak & Johnston,https://guide.ethical.org.au/company/?company=2767,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
721,Abercrombie & Fitch,https://guide.ethical.org.au/company/?company=4823,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
722,The Bean Alliance,https://guide.ethical.org.au/company/?company=4320,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
723,KUKU,https://guide.ethical.org.au/company/?company=5291,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
724,Fruit of the Loom,https://guide.ethical.org.au/company/?company=4895,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
725,Jindi Cheese,https://guide.ethical.org.au/company/?company=355,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
726,Henleys,https://guide.ethical.org.au/company/?company=5173,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
727,Meteor Party,https://guide.ethical.org.au/company/?company=5324,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
