web-scraper-order,web-scraper-start-url,category,category-href,company,rating
"1593890444-3211","https://thegoodshoppingguide.com/","Ethical Mortgages","https://thegoodshoppingguide.com/subject/ethical-mortgages/","Barclays","22"
"1593890566-4195","https://thegoodshoppingguide.com/","Ethical Bananas","https://thegoodshoppingguide.com/subject/bananas/","Waitrose","75"
"1593890468-3406","https://thegoodshoppingguide.com/","Ethical Kettles","https://thegoodshoppingguide.com/subject/kettles/","Morphy Richards","86"
"1593890488-3599","https://thegoodshoppingguide.com/","Ethical Toothpaste","https://thegoodshoppingguide.com/subject/ethical-toothpaste/","Arm & Hammer","50"
"1593890514-3839","https://thegoodshoppingguide.com/","Ethical Vegan & Vegetarian Foods","https://thegoodshoppingguide.com/subject/vegetarian-foods/","Linda McCartney","67"
"1593890562-4167","https://thegoodshoppingguide.com/","Ethical Biscuits","https://thegoodshoppingguide.com/subject/biscuits/","Burton's","50"
"1593890516-3843","https://thegoodshoppingguide.com/","Ethical Tinned Tuna","https://thegoodshoppingguide.com/subject/tinned-tuna/","Reelfish","95"
"1593890497-3704","https://thegoodshoppingguide.com/","Ethical Shampoo & Conditioner","https://thegoodshoppingguide.com/subject/shampoo-conditioner/","Weleda","81"
"1593890549-4042","https://thegoodshoppingguide.com/","Ethical Chocolate","https://thegoodshoppingguide.com/subject/chocolate/","Divine","81"
"1593890433-3132","https://thegoodshoppingguide.com/","Ethical Printers","https://thegoodshoppingguide.com/subject/printers/","Samsung","32"
"1593890549-4049","https://thegoodshoppingguide.com/","Ethical Chocolate","https://thegoodshoppingguide.com/subject/chocolate/","KitKat","50"
"1593890433-3123","https://thegoodshoppingguide.com/","Ethical Printers","https://thegoodshoppingguide.com/subject/printers/","Konica Minolta","95"
"1593890566-4202","https://thegoodshoppingguide.com/","Ethical Bananas","https://thegoodshoppingguide.com/subject/bananas/","Lidl","50"
"1593890459-3336","https://thegoodshoppingguide.com/","Ethical Televisions","https://thegoodshoppingguide.com/subject/televisions/","LG","77"
"1593890466-3404","https://thegoodshoppingguide.com/","Ethical Kitchen Appliances","https://thegoodshoppingguide.com/subject/kitchen-appliances/","Hotpoint","68"
"1593890444-3207","https://thegoodshoppingguide.com/","Ethical Mortgages","https://thegoodshoppingguide.com/subject/ethical-mortgages/","Santander","39"
"1593890466-3401","https://thegoodshoppingguide.com/","Ethical Kitchen Appliances","https://thegoodshoppingguide.com/subject/kitchen-appliances/","Swan","77"
"1593890523-3888","https://thegoodshoppingguide.com/","Ethical Sugar","https://thegoodshoppingguide.com/subject/sugar/","Tate & Lyle","80"
"1593890477-3493","https://thegoodshoppingguide.com/","Ethical Dishwashers","https://thegoodshoppingguide.com/subject/dishwashers/","De Dietrich","82"
"1593890501-3740","https://thegoodshoppingguide.com/","Ethical Pain Remedies","https://thegoodshoppingguide.com/subject/pain-remedies/","Anadin","27"
"1593890549-4065","https://thegoodshoppingguide.com/","Ethical Chocolate","https://thegoodshoppingguide.com/subject/chocolate/","Toblerone","42"
"1593890575-4299","https://thegoodshoppingguide.com/","Ethical Electricity Suppliers","https://thegoodshoppingguide.com/subject/electricity-suppliers/","npower","45"
"1593890555-4126","https://thegoodshoppingguide.com/","Ethical Breakfast Cereal","https://thegoodshoppingguide.com/subject/breakfast-cereal/","Quaker Oats","37"
"1593890540-3983","https://thegoodshoppingguide.com/","Ethical Crisps","https://thegoodshoppingguide.com/subject/crisps/","Kettle Chips","67"
"1593890475-3468","https://thegoodshoppingguide.com/","Ethical Flower Delivery Companies","https://thegoodshoppingguide.com/subject/ethical-flower-delivery-companies/","Arena Flowers","100"
"1593890564-4183","https://thegoodshoppingguide.com/","Ethical Beer, Lager and Cider","https://thegoodshoppingguide.com/subject/beer-lager-and-cider/","Carlsberg","58"
"1593890508-3794","https://thegoodshoppingguide.com/","Ethical Feminine Care","https://thegoodshoppingguide.com/subject/ethical-feminine-care/","Organyc","75"
"1593890435-3146","https://thegoodshoppingguide.com/","Ethical PC's, Laptops and Tablets","https://thegoodshoppingguide.com/subject/pcs-laptops-and-tablets/","Alienware","63"
"1593890483-3559","https://thegoodshoppingguide.com/","Ethical Boilers","https://thegoodshoppingguide.com/subject/boilers/","Baxi","86"
"1593890527-3921","https://thegoodshoppingguide.com/","Ethical Soft Drinks","https://thegoodshoppingguide.com/subject/soft-drinks/","Coca-Cola","39"
"1593890459-3334","https://thegoodshoppingguide.com/","Ethical Televisions","https://thegoodshoppingguide.com/subject/televisions/","Grundig","77"
"1593890573-4249","https://thegoodshoppingguide.com/","Ethical Fashion Retailers","https://thegoodshoppingguide.com/subject/ethical-fashion-retailers/","Teksha","79"
"1593890544-4007","https://thegoodshoppingguide.com/","Ethical Coffee Shops","https://thegoodshoppingguide.com/subject/coffee-shops/","Caffè Nero","65"
"1593890557-4133","https://thegoodshoppingguide.com/","Ethical Bread","https://thegoodshoppingguide.com/subject/bread/","Mother's Pride","71"
"1593890495-3671","https://thegoodshoppingguide.com/","Ethical Skincare","https://thegoodshoppingguide.com/subject/skincare/","Nivea","58"
"1593890431-3115","https://thegoodshoppingguide.com/","Ethical TV and Broadband","https://thegoodshoppingguide.com/subject/tv-and-broadband/","fuel broadband","85"
"1593890448-3233","https://thegoodshoppingguide.com/","Ethical Insurance","https://thegoodshoppingguide.com/subject/ethical-insurance/","Hastings Direct","66"
"1593890538-3979","https://thegoodshoppingguide.com/","Ethical Dog Food","https://thegoodshoppingguide.com/subject/ethical-dog-food/","Bakers","50"
"1593890495-3668","https://thegoodshoppingguide.com/","Ethical Skincare","https://thegoodshoppingguide.com/subject/skincare/","Weleda","81"
"1593890519-3866","https://thegoodshoppingguide.com/","Ethical Tea","https://thegoodshoppingguide.com/subject/tea/","Jacksons of Piccadilly","58"
"1593890442-3186","https://thegoodshoppingguide.com/","Ethical All-In-Ones","https://thegoodshoppingguide.com/subject/all-in-ones/","Xerox","59"
"1593890490-3615","https://thegoodshoppingguide.com/","Ethical Sun Protection","https://thegoodshoppingguide.com/subject/sun-protection/","Hawaiian Tropic","65"
"1593890516-3844","https://thegoodshoppingguide.com/","Ethical Tinned Tuna","https://thegoodshoppingguide.com/subject/tinned-tuna/","The Co-operative Food","77"
"1593890536-3960","https://thegoodshoppingguide.com/","Ethical Ice Cream","https://thegoodshoppingguide.com/subject/ice-cream/","Little Big Food Co","67"
"1593890486-3573","https://thegoodshoppingguide.com/","Ethical Vitamins","https://thegoodshoppingguide.com/subject/ethical-vitamins/","Oxford Vitality","92"
"1593890444-3212","https://thegoodshoppingguide.com/","Ethical Mortgages","https://thegoodshoppingguide.com/subject/ethical-mortgages/","First Direct","22"
"1593890477-3483","https://thegoodshoppingguide.com/","Ethical Dishwashers","https://thegoodshoppingguide.com/subject/dishwashers/","AEG","95"
"1593890573-4257","https://thegoodshoppingguide.com/","Ethical Fashion Retailers","https://thegoodshoppingguide.com/subject/ethical-fashion-retailers/","Phase Eight","71"
"1593890472-3455","https://thegoodshoppingguide.com/","Ethical Fridges & Freezers","https://thegoodshoppingguide.com/subject/fridges-freezers/","Swan","77"
"1593890505-3783","https://thegoodshoppingguide.com/","Ethical Make Up","https://thegoodshoppingguide.com/subject/make-up/","Elizabeth Arden","31"
"1593890464-3385","https://thegoodshoppingguide.com/","Ethical Laundry Detergents","https://thegoodshoppingguide.com/subject/laundry-detergents/","Surf","36"
"1593890457-3321","https://thegoodshoppingguide.com/","Ethical Vaccum Cleaners","https://thegoodshoppingguide.com/subject/vaccum-cleaners/","Hoover","73"
"1593890483-3564","https://thegoodshoppingguide.com/","Ethical Boilers","https://thegoodshoppingguide.com/subject/boilers/","Quinta","86"
"1593890486-3575","https://thegoodshoppingguide.com/","Ethical Vitamins","https://thegoodshoppingguide.com/subject/ethical-vitamins/","Higher Nature","87"
"1593890472-3459","https://thegoodshoppingguide.com/","Ethical Fridges & Freezers","https://thegoodshoppingguide.com/subject/fridges-freezers/","Siemens","73"
"1593890536-3963","https://thegoodshoppingguide.com/","Ethical Ice Cream","https://thegoodshoppingguide.com/subject/ice-cream/","Lyons","63"
"1593890573-4260","https://thegoodshoppingguide.com/","Ethical Fashion Retailers","https://thegoodshoppingguide.com/subject/ethical-fashion-retailers/","Zara","71"
"1593890479-3524","https://thegoodshoppingguide.com/","Ethical Cookers","https://thegoodshoppingguide.com/subject/cookers/","Gaggenau","73"
"1593890497-3709","https://thegoodshoppingguide.com/","Ethical Shampoo & Conditioner","https://thegoodshoppingguide.com/subject/shampoo-conditioner/","Avalon Organics","61"
"1593890503-3754","https://thegoodshoppingguide.com/","Ethical Nappies","https://thegoodshoppingguide.com/subject/nappies/","Boots Baby","46"
"1593890495-3682","https://thegoodshoppingguide.com/","Ethical Skincare","https://thegoodshoppingguide.com/subject/skincare/","Estee Lauder","42"
"1593890549-4054","https://thegoodshoppingguide.com/","Ethical Chocolate","https://thegoodshoppingguide.com/subject/chocolate/","Daim Bar","42"
"1593890514-3827","https://thegoodshoppingguide.com/","Ethical Vegan & Vegetarian Foods","https://thegoodshoppingguide.com/subject/vegetarian-foods/","Amy's","87"
"1593890536-3967","https://thegoodshoppingguide.com/","Ethical Ice Cream","https://thegoodshoppingguide.com/subject/ice-cream/","Tofutti","58"
"1593890495-3680","https://thegoodshoppingguide.com/","Ethical Skincare","https://thegoodshoppingguide.com/subject/skincare/","Aveda","42"
"1593890468-3410","https://thegoodshoppingguide.com/","Ethical Kettles","https://thegoodshoppingguide.com/subject/kettles/","Tefal","86"
"1593890442-3182","https://thegoodshoppingguide.com/","Ethical All-In-Ones","https://thegoodshoppingguide.com/subject/all-in-ones/","Ricoh","95"
"1593890479-3534","https://thegoodshoppingguide.com/","Ethical Cookers","https://thegoodshoppingguide.com/subject/cookers/","Samsung","27"
"1593890466-3388","https://thegoodshoppingguide.com/","Ethical Kitchen Appliances","https://thegoodshoppingguide.com/subject/kitchen-appliances/","Krups","95"
"1593890444-3205","https://thegoodshoppingguide.com/","Ethical Mortgages","https://thegoodshoppingguide.com/subject/ethical-mortgages/","Bank of Ireland","61"
"1593890564-4190","https://thegoodshoppingguide.com/","Ethical Beer, Lager and Cider","https://thegoodshoppingguide.com/subject/beer-lager-and-cider/","Guinness","33"
"1593890497-3720","https://thegoodshoppingguide.com/","Ethical Shampoo & Conditioner","https://thegoodshoppingguide.com/subject/shampoo-conditioner/","Pantene","42"
"1593890451-3269","https://thegoodshoppingguide.com/","Ethical Banks & Building Societies‍‍‍","https://thegoodshoppingguide.com/subject/ethical-banks-building-societies%e2%80%8d%e2%80%8d%e2%80%8d/","Bank of Scotland","33"
"1593890536-3962","https://thegoodshoppingguide.com/","Ethical Ice Cream","https://thegoodshoppingguide.com/subject/ice-cream/","Carte D'Or","63"
"1593890477-3501","https://thegoodshoppingguide.com/","Ethical Dishwashers","https://thegoodshoppingguide.com/subject/dishwashers/","Beko","68"
"1593890479-3512","https://thegoodshoppingguide.com/","Ethical Cookers","https://thegoodshoppingguide.com/subject/cookers/","Baumatic","91"
"1593890573-4270","https://thegoodshoppingguide.com/","Ethical Fashion Retailers","https://thegoodshoppingguide.com/subject/ethical-fashion-retailers/","Dorothy Perkins","50"
"1593890497-3723","https://thegoodshoppingguide.com/","Ethical Shampoo & Conditioner","https://thegoodshoppingguide.com/subject/shampoo-conditioner/","Dove","35"
"1593890544-4015","https://thegoodshoppingguide.com/","Ethical Coffee Shops","https://thegoodshoppingguide.com/subject/coffee-shops/","Caffè Ritazza","54"
"1593890470-3434","https://thegoodshoppingguide.com/","Ethical Furniture‍‍‍","https://thegoodshoppingguide.com/subject/ethical-furniture%e2%80%8d%e2%80%8d%e2%80%8d/","Homebase","68"
"1593890568-4210","https://thegoodshoppingguide.com/","Ethical Baby Food","https://thegoodshoppingguide.com/subject/baby-food/","Heinz","54"
"1593890464-3375","https://thegoodshoppingguide.com/","Ethical Laundry Detergents","https://thegoodshoppingguide.com/subject/laundry-detergents/","Surcare","64"
"1593890495-3690","https://thegoodshoppingguide.com/","Ethical Skincare","https://thegoodshoppingguide.com/subject/skincare/","Ponds","35"
"1593890438-3158","https://thegoodshoppingguide.com/","Ethical Mobile Phones","https://thegoodshoppingguide.com/subject/mobile-phones/","Nokia","79"
"1593890495-3686","https://thegoodshoppingguide.com/","Ethical Skincare","https://thegoodshoppingguide.com/subject/skincare/","Olay","42"
"1593890555-4121","https://thegoodshoppingguide.com/","Ethical Breakfast Cereal","https://thegoodshoppingguide.com/subject/breakfast-cereal/","Whole Earth","75"
"1593890532-3940","https://thegoodshoppingguide.com/","Ethical Margarine","https://thegoodshoppingguide.com/subject/margarine/","I Can't Believe INB","54"
"1593890551-4078","https://thegoodshoppingguide.com/","Ethical Cat & Dog Food","https://thegoodshoppingguide.com/subject/cat-dog-food/","Paleo Ridge Raw","91"
"1593890488-3591","https://thegoodshoppingguide.com/","Ethical Toothpaste","https://thegoodshoppingguide.com/subject/ethical-toothpaste/","Tom's of Maine","81"
"1593890488-3593","https://thegoodshoppingguide.com/","Ethical Toothpaste","https://thegoodshoppingguide.com/subject/ethical-toothpaste/","Thursday Plantation","73"
"1593890505-3777","https://thegoodshoppingguide.com/","Ethical Make Up","https://thegoodshoppingguide.com/subject/make-up/","MAC","42"
"1593890442-3183","https://thegoodshoppingguide.com/","Ethical All-In-Ones","https://thegoodshoppingguide.com/subject/all-in-ones/","Olivetti","91"
"1593890451-3260","https://thegoodshoppingguide.com/","Ethical Banks & Building Societies‍‍‍","https://thegoodshoppingguide.com/subject/ethical-banks-building-societies%e2%80%8d%e2%80%8d%e2%80%8d/","Virgin Money","72"
"1593890483-3556","https://thegoodshoppingguide.com/","Ethical Boilers","https://thegoodshoppingguide.com/subject/boilers/","Arena","86"
"1593890468-3416","https://thegoodshoppingguide.com/","Ethical Kettles","https://thegoodshoppingguide.com/subject/kettles/","Kenwood","77"
"1593890470-3423","https://thegoodshoppingguide.com/","Ethical Furniture‍‍‍","https://thegoodshoppingguide.com/subject/ethical-furniture%e2%80%8d%e2%80%8d%e2%80%8d/","Ian Snow","100"
"1593890549-4056","https://thegoodshoppingguide.com/","Ethical Chocolate","https://thegoodshoppingguide.com/subject/chocolate/","Green & Blacks","42"
"1593890573-4252","https://thegoodshoppingguide.com/","Ethical Fashion Retailers","https://thegoodshoppingguide.com/subject/ethical-fashion-retailers/","H&M","75"
